Description	OGID	110193_0	115357_0	116153_0	1629725_0	166361_0	217634_0	224129_0	41139_0	41895_0	50390_0	7048_0	7054_0	7070_0	7539_0	77166_0
None	6570at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	6571at7041	1	1	1	1	1	0	2	1	2	1	1	1	2	1	1
None	6573at7041	1	1	1	1	1	1	2	1	1	1	1	2	1	1	0
None	6575at7041	2	2	1	0	1	1	2	1	1	1	1	1	1	2	2
None	6577at7041	1	1	2	0	1	1	1	1	2	1	1	1	1	1	1
None	6578at7041	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
None	6580at7041	1	1	1	0	1	1	1	1	1	1	2	1	1	1	1
None	6582at7041	1	1	1	1	1	1	3	1	1	1	2	1	1	1	2
None	6586at7041	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
None	658at7041	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
None	6593at7041	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1
None	6598at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3
None	6604at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	6605at7041	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1
None	6606at7041	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1
None	6608at7041	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1
None	660at7041	1	1	1	1	1	2	1	1	1	2	2	1	1	3	2
None	6612at7041	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1
None	6616at7041	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1
None	6617at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	6619at7041	1	1	1	0	2	1	1	1	1	1	1	1	1	1	1
None	662at7041	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1
None	6636at7041	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1
None	6637at7041	1	1	1	0	1	1	1	1	1	1	1	2	1	1	1
None	6641at7041	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
None	6642at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
None	6643at7041	1	2	1	1	1	1	1	2	1	1	3	1	1	1	1
None	6656at7041	1	1	2	1	1	2	1	1	1	1	2	4	1	2	1
None	6657at7041	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
None	6665at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3
None	6668at7041	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1
None	6669at7041	1	1	2	1	1	1	0	1	1	2	1	2	1	1	2
None	6674at7041	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1
None	6677at7041	2	2	2	1	1	1	2	2	0	1	1	1	1	1	1
None	6679at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	667at7041	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
None	6689at7041	1	2	1	0	1	1	1	1	1	1	1	1	1	1	1
None	6692at7041	0	1	2	3	4	1	6	1	1	16	2	1	1	3	3
None	6698at7041	1	1	1	2	1	2	2	1	1	1	1	1	1	1	2
None	66at7041	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2
None	6700at7041	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1
None	6701at7041	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1
None	6709at7041	4	1	1	1	4	1	1	1	1	1	1	2	1	3	2
None	6716at7041	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
None	6719at7041	1	1	2	1	1	1	1	1	2	2	1	3	2	1	2
None	671at7041	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
None	6720at7041	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1
None	6721at7041	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
None	6723at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	6725at7041	1	2	4	0	1	2	1	2	1	1	1	2	1	1	2
None	6726at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	6728at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	672at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	6730at7041	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1
None	6740at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
None	6741at7041	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1
None	674at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	6762at7041	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1
None	6768at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	676at7041	1	1	1	3	2	1	1	1	1	1	1	2	1	2	1
None	6770at7041	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1
None	6773at7041	1	3	1	0	2	1	2	3	1	1	1	1	2	2	3
None	6776at7041	1	1	1	0	1	1	1	1	1	1	1	1	1	2	1
None	677at7041	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2
None	6782at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	6784at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	6785at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	678at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	6791at7041	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1
None	6792at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
None	6796at7041	1	1	2	1	3	2	2	1	1	4	2	3	2	1	2
None	6797at7041	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2
None	6798at7041	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2
None	6801at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	6802at7041	1	1	1	0	1	1	1	1	1	2	1	1	1	1	1
None	6809at7041	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1
None	6811at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	6812at7041	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
None	6819at7041	1	1	1	0	1	1	1	1	1	1	1	2	1	1	1
None	681at7041	5	2	14	1	3	3	0	2	2	3	8	2	3	3	3
None	6830at7041	2	1	1	0	1	1	1	1	1	1	1	1	1	1	2
None	6833at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	6834at7041	1	1	2	4	1	2	1	1	1	2	2	1	1	1	1
None	6836at7041	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1
None	6843at7041	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
None	684at7041	1	1	1	0	1	1	2	2	1	1	1	1	1	1	2
None	6850at7041	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
None	6859at7041	1	2	1	1	1	1	0	2	1	1	1	1	1	1	1
None	6862at7041	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1
None	6863at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	6867at7041	1	0	1	1	1	1	1	1	1	3	1	1	1	1	3
None	6872at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	6873at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
None	6874at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	6875at7041	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
None	6878at7041	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
None	687at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	6881at7041	1	1	1	1	1	1	1	1	1	1	2	0	1	1	1
None	6887at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	6888at7041	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
None	6889at7041	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
None	688at7041	2	1	3	3	10	8	3	1	3	7	1	8	4	2	4
None	6890at7041	1	1	3	1	1	1	1	1	1	1	1	1	1	2	2
None	6892at7041	1	1	1	2	2	1	1	1	1	2	2	2	1	1	1
None	6893at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	6894at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	6898at7041	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1
None	6899at7041	1	1	1	1	1	1	1	1	1	1	1	5	1	1	1
None	6901at7041	1	1	1	2	1	1	1	1	1	1	1	2	1	3	1
None	6902at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	6907at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	6910at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	6912at7041	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
None	6914at7041	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
None	6916at7041	1	1	2	1	2	1	0	1	1	1	1	1	1	2	1
None	6917at7041	1	1	1	0	1	1	3	2	1	1	1	1	1	1	2
None	6920at7041	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1
None	6925at7041	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
None	6928at7041	1	1	1	1	1	1	2	1	1	3	1	0	1	1	1
None	6929at7041	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
None	6934at7041	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2
None	6938at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	693at7041	1	4	1	0	1	1	1	1	1	1	1	1	2	1	1
None	6942at7041	1	2	2	1	1	3	1	2	2	2	3	3	2	4	3
None	6943at7041	1	1	1	0	1	1	2	1	1	1	1	1	1	1	1
None	6950at7041	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
None	6954at7041	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2
None	6956at7041	1	1	1	0	1	1	1	1	1	1	2	1	1	1	1
None	6959at7041	1	1	1	0	1	2	2	1	1	1	1	1	1	1	1
None	6960at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	6966at7041	1	1	1	0	1	1	1	2	1	1	1	1	1	1	1
None	6969at7041	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1
None	6975at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2
None	6976at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	6977at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	697at7041	2	1	1	1	1	1	1	1	1	1	1	1	1	1	3
None	6980at7041	1	1	2	1	2	1	1	1	1	1	1	2	1	1	0
None	6982at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
None	6984at7041	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
None	6985at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	6995at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	7007at7041	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1
None	7009at7041	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1
None	7010at7041	1	1	1	0	1	1	1	1	1	1	1	1	2	1	1
None	7011at7041	2	1	1	1	2	1	1	1	1	1	1	1	1	2	2
None	7012at7041	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1
None	7015at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
None	701at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1
None	7026at7041	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
None	7027at7041	1	1	1	1	1	1	1	1	1	1	2	1	1	0	1
None	7030at7041	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
None	7032at7041	1	2	1	1	0	1	3	2	1	2	1	1	1	2	1
None	7034at7041	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
None	7035at7041	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
None	7036at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
None	7038at7041	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
None	7039at7041	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1
None	7040at7041	1	1	1	0	1	1	1	1	1	1	1	3	1	1	1
None	7041at7041	1	2	2	1	1	3	1	2	2	4	2	2	2	3	2
None	7044at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	7045at7041	1	1	1	0	1	1	2	1	1	2	1	1	1	1	1
None	7050at7041	1	1	2	1	1	1	1	1	1	2	1	1	1	2	2
None	7059at7041	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1
None	7060at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	7061at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	7063at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	7064at7041	2	2	2	0	1	2	2	2	2	2	2	1	2	1	1
None	7067at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	7069at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
None	7070at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	7072at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	7076at7041	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
None	707at7041	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1
None	7080at7041	1	2	3	2	1	1	1	1	1	2	2	1	2	2	1
None	7081at7041	1	1	1	0	1	1	2	5	1	2	1	6	1	1	1
None	7086at7041	1	1	2	1	1	3	1	1	1	1	1	2	1	1	2
None	7087at7041	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
None	708at7041	1	1	2	1	2	1	2	1	1	1	1	2	1	2	1
None	7093at7041	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
None	7095at7041	1	1	2	0	1	1	1	1	1	1	1	1	1	2	1
None	7096at7041	1	1	2	0	1	1	1	1	1	1	1	1	1	1	1
None	7098at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
None	7102at7041	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
None	7103at7041	2	1	1	1	2	1	2	1	1	2	1	2	1	1	1
None	7104at7041	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
None	7107at7041	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
None	7108at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	710at7041	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
None	7110at7041	0	2	1	1	1	1	2	2	1	1	1	1	1	1	1
None	7111at7041	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
None	7113at7041	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
None	7114at7041	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
None	7117at7041	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2
None	7119at7041	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1
None	711at7041	1	1	2	0	1	1	1	1	1	1	1	1	1	1	1
None	7121at7041	1	1	2	0	1	1	1	1	1	1	1	1	1	1	1
None	7125at7041	1	1	1	1	1	1	1	1	1	0	1	1	1	1	2
None	7126at7041	1	1	1	1	1	1	3	1	1	1	1	2	1	1	1
None	7130at7041	1	1	1	0	1	1	1	1	1	1	2	1	1	1	1
None	7131at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
None	7133at7041	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1
None	7135at7041	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
None	713at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	7140at7041	2	1	1	2	1	1	1	1	1	1	1	2	1	1	2
None	7142at7041	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1
None	7143at7041	1	1	1	0	1	2	1	4	1	2	1	2	1	3	1
None	7148at7041	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
None	7150at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	7156at7041	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
None	7160at7041	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1
None	7168at7041	1	1	1	0	1	1	2	1	1	1	2	2	1	1	1
None	716at7041	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
None	7172at7041	1	1	1	1	1	1	1	1	1	4	1	1	1	1	1
None	7175at7041	1	1	2	0	1	1	1	1	1	1	1	1	1	1	1
None	7178at7041	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1
None	7180at7041	1	1	1	1	1	1	3	1	1	1	1	1	1	1	4
None	7188at7041	1	3	2	1	2	1	1	1	1	1	1	1	1	1	1
None	718at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	7190at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	7192at7041	1	1	1	0	1	1	1	1	1	2	1	1	1	1	1
None	7204at7041	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
None	7207at7041	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
None	7212at7041	1	1	1	0	1	1	1	1	1	3	1	2	1	1	1
None	7216at7041	1	1	1	2	3	1	2	1	1	7	0	3	1	4	1
None	7217at7041	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
None	7219at7041	1	1	2	0	1	1	1	1	1	1	1	1	1	1	1
None	7220at7041	1	1	1	1	2	3	1	1	1	1	1	1	1	0	1
None	7222at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	7226at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	7228at7041	1	3	1	1	1	1	0	1	1	1	1	1	1	1	1
None	7234at7041	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
None	7236at7041	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1
None	7239at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	7242at7041	2	1	1	0	1	1	1	1	1	2	1	2	1	1	1
None	7243at7041	1	1	1	0	2	1	2	1	1	1	1	2	1	1	1
None	724at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
None	7251at7041	1	1	2	0	1	1	1	1	1	1	2	1	1	1	2
None	7252at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
None	725at7041	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
None	7269at7041	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1
None	7271at7041	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1
None	7272at7041	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1
None	7274at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	7276at7041	1	1	3	1	1	1	1	1	1	2	1	1	1	1	1
None	7278at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
None	7280at7041	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
None	7288at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	7289at7041	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
None	7295at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	7296at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	72at7041	1	1	2	1	1	1	3	1	1	1	1	1	1	1	1
None	7301at7041	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1
None	7303at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	7304at7041	1	1	1	2	2	1	5	1	1	1	1	1	1	1	1
None	7306at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	7313at7041	1	1	1	0	2	1	1	1	1	1	1	2	1	1	1
None	7321at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	7322at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
None	7329at7041	1	1	2	0	1	1	1	1	2	1	1	1	1	1	2
None	732at7041	1	1	2	0	1	1	1	1	1	1	1	1	1	1	1
None	7332at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	7334at7041	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1
None	7339at7041	2	1	2	2	3	1	1	1	3	2	2	1	4	2	1
None	7340at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	7349at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	7350at7041	4	1	3	3	4	2	3	1	1	3	1	4	1	1	1
None	7352at7041	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
None	7354at7041	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
None	7358at7041	1	1	1	0	1	1	1	1	1	1	1	2	1	1	1
None	7359at7041	1	1	1	1	1	1	2	1	1	1	1	2	1	1	3
None	735at7041	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2
None	7369at7041	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
None	7373at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
None	7378at7041	1	4	1	1	1	1	1	1	1	2	1	1	1	1	1
None	7380at7041	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
None	7385at7041	1	1	1	1	1	1	1	1	1	1	2	1	1	1	0
None	738at7041	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1
None	7393at7041	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
None	7397at7041	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
None	739at7041	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1
None	7405at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
None	7411at7041	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
None	7412at7041	1	1	1	0	1	1	1	1	1	1	1	2	1	1	1
None	7413at7041	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1
None	7414at7041	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1
None	7415at7041	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
None	7416at7041	1	0	1	1	2	1	3	2	2	1	1	2	2	1	1
None	7421at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	7427at7041	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
None	7431at7041	1	1	1	2	1	2	1	1	1	1	1	4	1	1	1
None	7432at7041	1	1	2	0	1	1	1	1	1	1	1	1	1	1	1
None	7435at7041	1	1	1	3	2	1	1	1	1	1	1	0	1	1	1
None	7438at7041	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2
None	743at7041	2	3	1	1	5	1	1	3	3	6	3	3	3	4	1
None	7440at7041	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
None	7443at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	7446at7041	1	1	2	0	1	1	1	1	1	1	1	1	1	1	1
None	7448at7041	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2
None	7451at7041	1	3	1	1	1	1	1	1	1	1	2	1	1	1	1
None	7454at7041	1	1	2	1	1	1	4	1	1	1	1	3	1	1	4
None	7457at7041	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
None	7458at7041	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
None	745at7041	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1
None	7460at7041	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1
None	7464at7041	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1
None	7465at7041	1	1	1	1	0	1	2	1	1	2	1	1	1	1	1
None	7466at7041	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1
None	7467at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	7475at7041	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
None	7477at7041	3	1	1	0	1	1	3	1	1	10	2	1	1	1	2
None	747at7041	1	1	1	2	3	1	1	1	1	3	1	1	1	1	2
None	7481at7041	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
None	7482at7041	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2
None	7484at7041	1	1	1	0	1	2	1	1	1	1	1	2	1	1	1
None	7489at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	7492at7041	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1
None	7501at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	7502at7041	1	1	0	1	1	1	1	1	1	1	1	1	2	1	1
None	7504at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	7506at7041	1	1	1	0	1	1	1	1	1	1	1	1	3	1	3
None	7514at7041	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
None	7517at7041	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
None	7519at7041	1	1	2	1	4	6	1	1	1	1	2	6	2	2	1
None	7521at7041	1	1	3	1	1	1	1	1	1	1	1	1	1	1	2
None	7523at7041	1	1	2	1	2	1	2	1	1	1	1	2	1	2	1
None	7528at7041	1	1	1	0	1	1	1	1	1	1	1	2	1	1	1
None	752at7041	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
None	7531at7041	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1
None	7534at7041	1	1	1	0	1	1	1	1	1	1	1	2	1	1	1
None	753at7041	1	1	1	1	1	1	1	1	1	1	2	1	1	2	3
None	7542at7041	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
None	7547at7041	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
None	754at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	7550at7041	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3
None	7551at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	7557at7041	1	1	0	1	1	1	1	1	1	1	2	2	1	1	1
None	755at7041	1	1	1	0	1	2	1	1	1	2	1	1	1	1	1
None	7567at7041	0	1	1	1	1	2	1	1	1	1	1	2	1	1	1
None	7577at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	7580at7041	1	1	1	1	1	1	0	1	1	1	1	2	1	1	1
None	7586at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	7589at7041	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1
None	7593at7041	1	3	2	1	1	3	2	2	2	2	2	1	2	1	3
None	7594at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
None	7596at7041	1	2	3	1	1	1	1	2	1	4	1	2	1	1	2
None	7597at7041	1	1	2	1	1	1	2	1	1	2	2	1	1	1	1
None	7598at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	7600at7041	2	7	1	0	7	5	2	6	5	9	7	4	4	3	4
None	7603at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
None	7606at7041	1	1	1	1	1	1	1	1	0	1	1	2	1	1	1
None	7614at7041	1	1	1	2	1	1	1	1	1	0	1	2	1	1	1
None	7615at7041	1	1	1	1	1	1	1	1	1	1	1	0	2	1	1
None	7623at7041	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
None	7624at7041	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2
None	7626at7041	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1
None	7632at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	7641at7041	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1
None	7644at7041	1	1	1	1	1	1	3	1	1	2	1	1	1	1	1
None	7655at7041	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
None	7659at7041	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
None	7660at7041	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1
None	7667at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3
None	7670at7041	1	3	1	1	1	1	1	1	1	1	2	1	2	1	1
None	7672at7041	2	1	1	1	1	1	1	3	1	1	1	1	1	1	1
None	7675at7041	1	3	1	1	1	1	2	2	1	1	1	1	1	1	1
None	7676at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
None	7677at7041	1	1	1	0	1	1	2	1	1	1	1	1	1	1	2
